nodeID1,nodeID2
HGB_1_154_036,HGB_1_154_034
HGB_1_154_036,HGB_1_154_035
HGB_1_154_038,HGB_1_154_039
HGB_1_154_039,HGB_1_154_038
HGB_1_154_039,HGB_1_154_040
HGB_1_154_040,HGB_1_154_039
HGB_1_154_042,HGB_1_154_043
HGB_1_154_043,HGB_1_154_042
HGB_1_154_043,HGB_1_154_044
HGB_1_154_044,HGB_1_154_043
HGB_1_154_050,HGB_1_154_054
HGB_1_154_052,HGB_1_154_053
HGB_1_154_052,HGB_1_154_054
HGB_1_154_052,HGB_1_154_055
HGB_1_154_053,HGB_1_154_052
HGB_1_154_054,HGB_1_154_050
HGB_1_154_054,HGB_1_154_052
HGB_1_154_055,HGB_1_154_052
HGB_1_154_057,HGB_1_154_058
HGB_1_154_058,HGB_1_066_072
HGB_1_154_058,HGB_1_154_057
HGB_1_154_068,HGB_1_154_069
HGB_1_154_069,HGB_1_154_068
HGB_1_154_069,HGB_1_154_070
HGB_1_154_070,HGB_1_154_069
HGB_1_154_072,HGB_1_154_073
HGB_1_154_073,HGB_1_154_072
HGB_1_154_073,HGB_1_154_074
HGB_1_154_074,HGB_1_154_073
HGB_1_154_076,HGB_1_154_078
HGB_1_154_077,HGB_1_154_078
HGB_1_154_078,HGB_1_154_079
HGB_1_154_086,HGB_1_154_087
HGB_1_154_087,HGB_1_154_086
HGB_1_154_087,HGB_1_154_088
HGB_1_154_088,HGB_1_154_087
HGB_1_154_089,HGB_1_154_090
HGB_1_154_090,HGB_1_154_089
HGB_1_154_090,HGB_1_154_091
HGB_1_154_091,HGB_1_154_090
HGB_1_154_093,HGB_1_154_097
HGB_1_154_096,HGB_1_154_093
HGB_1_154_097,HGB_1_154_093
HGB_1_155_014,HGB_1_155_015
HGB_1_155_015,HGB_1_155_014
HGB_1_155_015,HGB_1_155_016
HGB_1_155_016,HGB_1_155_015
HGB_1_155_019,HGB_1_155_018
HGB_1_155_019,HGB_1_155_020
HGB_1_155_023,HGB_1_155_024
HGB_1_155_024,HGB_1_155_023
HGB_1_155_032,HGB_1_153_025
HGB_1_155_033,HGB_1_153_025
HGB_1_155_033,HGB_1_155_034
HGB_1_155_033,HGB_1_155_035
HGB_1_155_034,HGB_1_155_033
HGB_1_155_035,HGB_1_155_033
HGB_1_155_046,HGB_1_155_048
HGB_1_159_026,HGB_1_159_027
HGB_1_159_027,HGB_1_159_026
HGB_1_159_027,HGB_1_159_028
HGB_1_159_027,HGB_1_159_029
HGB_1_159_028,HGB_1_159_027
HGB_1_159_029,HGB_1_159_027
HGB_1_159_037,HGB_1_159_038
HGB_1_159_037,HGB_1_159_039
HGB_1_159_038,HGB_1_159_037
HGB_1_159_039,HGB_1_159_037
HGB_1_159_046,HGB_1_159_047
HGB_1_159_046,HGB_1_159_048
HGB_1_159_047,HGB_1_159_046
HGB_1_159_048,HGB_1_159_046
HGB_1_159_051,HGB_1_159_049
HGB_1_159_053,HGB_1_159_051
HGB_1_159_054,HGB_1_159_053
HGB_1_159_054,HGB_1_159_055
HGB_1_159_069,HGB_1_159_070
HGB_1_159_069,HGB_1_225_060
HGB_1_159_070,HGB_1_159_069
HGB_1_159_071,HGB_1_159_072
HGB_1_159_071,HGB_1_159_073
HGB_1_159_072,HGB_1_159_071
HGB_1_159_073,HGB_1_159_071
HGB_1_159_075,HGB_1_159_076
HGB_1_159_076,HGB_1_159_075
HGB_1_159_076,HGB_1_159_077
HGB_1_159_077,HGB_1_159_076
HGB_1_159_080,HGB_1_159_079
HGB_1_159_095,HGB_1_159_097
HGB_1_159_097,HGB_1_159_095
HGB_1_159_111,HGB_1_159_112
HGB_1_159_111,HGB_1_159_113
HGB_1_159_112,HGB_1_159_111
HGB_1_159_113,HGB_1_159_111
HGB_1_159_121,HGB_1_159_122
HGB_1_159_122,HGB_1_159_121
HGB_1_159_122,HGB_1_159_123
HGB_1_159_123,HGB_1_159_122
HGB_1_159_138,HGB_1_159_139
HGB_1_159_138,HGB_1_159_140
HGB_1_159_139,HGB_1_159_138
HGB_1_159_140,HGB_1_159_138
HGB_1_159_144,HGB_1_159_145
HGB_1_159_144,HGB_1_159_146
HGB_1_159_145,HGB_1_159_144
HGB_1_159_146,HGB_1_159_144
HGB_1_160_010,HGB_1_160_012
HGB_1_160_012,HGB_1_160_010
HGB_1_160_012,HGB_1_160_013
HGB_1_160_013,HGB_1_160_012
HGB_1_160_018,HGB_1_160_019
HGB_1_160_018,HGB_1_160_021
HGB_1_160_019,HGB_1_160_022
HGB_1_160_021,HGB_1_160_022
HGB_1_160_023,HGB_1_160_024
HGB_1_160_024,HGB_1_160_023
HGB_1_160_025,HGB_1_160_026
HGB_1_160_026,HGB_1_160_025
HGB_1_160_026,HGB_1_227_012
HGB_1_161_011,HGB_1_161_010
HGB_1_161_012,HGB_1_161_010
HGB_1_161_013,HGB_1_161_015
HGB_1_161_015,HGB_1_161_013
HGB_1_161_016,HGB_1_161_017
HGB_1_161_016,HGB_1_161_018
HGB_1_161_017,HGB_1_161_016
HGB_1_161_018,HGB_1_161_016
HGB_1_161_021,HGB_1_161_023
HGB_1_161_029,HGB_1_161_030
HGB_1_161_029,HGB_1_161_031
HGB_1_161_030,HGB_1_161_029
HGB_1_161_031,HGB_1_161_029
HGB_1_168_028,HGB_1_168_032
HGB_1_168_036,HGB_1_168_037
HGB_1_168_036,HGB_1_168_038
HGB_1_168_037,HGB_1_168_036
HGB_1_168_038,HGB_1_168_036
HGB_1_168_067,HGB_1_168_066
HGB_1_168_075,HGB_1_168_074
HGB_1_168_075,HGB_1_168_076
HGB_1_168_076,HGB_1_096_022
HGB_1_169_008,HGB_1_169_009
HGB_1_169_009,HGB_1_169_008
HGB_1_169_009,HGB_1_169_010
HGB_1_169_010,HGB_1_169_009
HGB_1_170_011,HGB_1_170_010
HGB_1_170_016,HGB_1_170_022
HGB_1_170_030,HGB_1_170_032
HGB_1_172_010,HGB_1_172_011
HGB_1_172_011,HGB_1_172_010
HGB_1_173_009,HGB_1_173_008
HGB_1_173_014,HGB_1_173_015
HGB_1_173_015,HGB_1_173_014
HGB_1_173_015,HGB_1_173_016
HGB_1_173_016,HGB_1_173_015
HGB_1_176_011,HGB_1_176_012
HGB_1_176_012,HGB_1_176_011
HGB_1_176_012,HGB_1_176_013
HGB_1_176_013,HGB_1_176_012
HGB_1_177_013,HGB_1_177_012
HGB_1_177_028,HGB_1_177_026
HGB_1_178_015,HGB_1_178_016
HGB_1_179_008,HGB_1_179_007
HGB_1_179_008,HGB_1_179_010
HGB_1_179_008,HGB_1_179_011
HGB_1_179_009,HGB_1_179_008
HGB_1_179_009,HGB_1_179_012
HGB_1_179_013,HGB_1_179_014
HGB_1_179_014,HGB_1_179_013
HGB_1_179_014,HGB_1_179_016
HGB_1_179_014,HGB_1_179_018
HGB_1_179_016,HGB_1_179_014
HGB_1_179_018,HGB_1_179_014
HGB_1_181_011,HGB_1_050_034
HGB_1_181_027,HGB_1_028_048
HGB_1_181_027,HGB_1_181_028
HGB_1_181_028,HGB_1_181_026
HGB_1_181_032,HGB_1_181_033
HGB_1_181_033,HGB_1_181_032
HGB_1_181_033,HGB_1_181_036
HGB_1_181_034,HGB_1_181_027
HGB_1_181_034,HGB_1_181_029
HGB_1_181_036,HGB_1_181_033
HGB_1_181_036,HGB_1_181_037
HGB_1_181_037,HGB_1_181_036
HGB_1_182_016,HGB_1_182_017
HGB_1_182_016,HGB_1_182_018
HGB_1_183_008,HGB_1_183_007
HGB_1_183_008,HGB_1_183_010
HGB_1_183_015,HGB_1_183_016
HGB_1_183_016,HGB_1_183_015
HGB_1_183_016,HGB_1_183_017
HGB_1_183_017,HGB_1_183_016
HGB_1_183_018,HGB_1_183_019
HGB_1_183_019,HGB_1_183_018
HGB_1_183_021,HGB_1_183_022
HGB_1_183_022,HGB_1_183_021
HGB_1_183_022,HGB_1_183_023
HGB_1_183_023,HGB_1_183_022
HGB_1_184_016,HGB_1_184_017
HGB_1_184_017,HGB_1_184_016
HGB_1_184_017,HGB_1_184_019
HGB_1_184_018,HGB_1_184_019
HGB_1_184_018,HGB_1_184_020
HGB_1_184_019,HGB_1_184_017
HGB_1_184_019,HGB_1_184_018
HGB_1_184_020,HGB_1_184_018
HGB_1_184_021,HGB_1_184_022
HGB_1_184_022,HGB_1_184_021
HGB_1_184_022,HGB_1_184_023
HGB_1_184_023,HGB_1_184_022
HGB_1_184_035,HGB_1_184_036
HGB_1_184_035,HGB_1_184_037
HGB_1_184_036,HGB_1_184_035
HGB_1_184_037,HGB_1_184_035
HGB_1_184_042,HGB_1_184_043
HGB_1_184_044,HGB_1_184_042
HGB_1_184_054,HGB_1_086_011
HGB_1_184_061,HGB_1_184_062
HGB_1_184_061,HGB_1_184_063
HGB_1_184_062,HGB_1_184_061
HGB_1_184_063,HGB_1_184_061
HGB_1_184_047,HGB_1_184_046
HGB_1_188_031,HGB_1_188_032
HGB_1_188_032,HGB_1_188_031
HGB_1_188_032,HGB_1_188_033
HGB_1_188_033,HGB_1_188_032
HGB_1_189_011,HGB_1_189_012
HGB_1_189_012,HGB_1_189_011
HGB_1_189_015,HGB_1_189_016
HGB_1_189_016,HGB_1_189_015
HGB_1_189_016,HGB_1_189_017
HGB_1_189_017,HGB_1_189_016
HGB_1_189_019,HGB_1_189_020
HGB_1_189_019,HGB_1_189_021
HGB_1_189_020,HGB_1_189_019
HGB_1_189_021,HGB_1_189_019
HGB_1_189_024,HGB_1_189_022
HGB_1_189_025,HGB_1_189_022
HGB_1_189_053,HGB_1_189_054
HGB_1_189_053,HGB_1_189_055
HGB_1_189_054,HGB_1_189_053
HGB_1_189_055,HGB_1_189_053
HGB_1_189_060,HGB_1_189_061
HGB_1_189_061,HGB_1_189_064
HGB_1_189_064,HGB_1_189_061
HGB_1_190_017,HGB_1_190_018
HGB_1_190_026,HGB_1_146_045
HGB_1_190_026,HGB_1_190_028
HGB_1_190_028,HGB_1_190_026
HGB_1_194_036,HGB_1_194_037
HGB_1_194_036,HGB_1_194_038
HGB_1_194_037,HGB_1_194_036
HGB_1_194_038,HGB_1_194_036
HGB_1_194_040,HGB_1_194_041
HGB_1_194_040,HGB_1_194_042
HGB_1_194_041,HGB_1_194_040
HGB_1_194_042,HGB_1_194_040
HGB_1_194_045,HGB_1_194_046
HGB_1_194_045,HGB_1_194_048
HGB_1_194_046,HGB_1_194_045
HGB_1_194_048,HGB_1_194_045
HGB_1_194_070,HGB_1_194_071
HGB_1_194_071,HGB_1_194_070
HGB_1_194_071,HGB_1_194_072
HGB_1_194_072,HGB_1_194_071
HGB_1_194_073,HGB_1_194_074
HGB_1_194_073,HGB_1_194_075
HGB_1_194_073,HGB_1_194_076
HGB_1_194_074,HGB_1_194_073
HGB_1_194_075,HGB_1_194_073
HGB_1_194_076,HGB_1_194_073
HGB_1_194_078,HGB_1_194_079
HGB_1_194_078,HGB_1_194_080
HGB_1_194_079,HGB_1_194_078
HGB_1_194_080,HGB_1_194_078
HGB_1_194_085,HGB_1_194_086
HGB_1_194_086,HGB_1_194_085
HGB_1_194_086,HGB_1_194_087
HGB_1_194_087,HGB_1_194_086
HGB_1_194_088,HGB_1_194_087
HGB_1_194_088,HGB_1_194_089
HGB_1_194_101,HGB_1_194_102
HGB_1_194_102,HGB_1_194_101
HGB_1_194_102,HGB_1_194_103
HGB_1_194_103,HGB_1_194_102
HGB_1_194_106,HGB_1_194_107
HGB_1_194_107,HGB_1_194_106
HGB_1_194_107,HGB_1_194_108
HGB_1_194_108,HGB_1_194_107
HGB_1_197_041,HGB_1_197_042
HGB_1_197_041,HGB_1_197_043
HGB_1_197_041,HGB_1_197_044
HGB_1_197_042,HGB_1_197_041
HGB_1_197_043,HGB_1_197_041
HGB_1_197_044,HGB_1_197_041
HGB_1_197_044,HGB_1_197_045
HGB_1_197_045,HGB_1_197_044
HGB_1_197_047,HGB_1_197_048
HGB_1_197_048,HGB_1_197_047
HGB_1_197_048,HGB_1_197_049
HGB_1_197_049,HGB_1_197_048
HGB_1_197_053,HGB_1_197_054
HGB_1_197_053,HGB_1_197_055
HGB_1_197_054,HGB_1_197_053
HGB_1_197_054,HGB_1_197_055
HGB_1_197_054,HGB_1_197_056
HGB_1_197_055,HGB_1_197_053
HGB_1_197_055,HGB_1_197_056
HGB_1_197_056,HGB_1_197_054
HGB_1_197_069,HGB_1_197_070
HGB_1_197_069,HGB_1_197_071
HGB_1_197_070,HGB_1_197_069
HGB_1_197_071,HGB_1_197_069
HGB_1_197_073,HGB_1_197_074
HGB_1_197_073,HGB_1_197_075
HGB_1_197_074,HGB_1_197_073
HGB_1_197_075,HGB_1_197_073
HGB_1_197_076,HGB_1_197_077
HGB_1_197_077,HGB_1_197_076
HGB_1_197_077,HGB_1_197_078
HGB_1_197_078,HGB_1_197_077
HGB_1_197_079,HGB_1_197_080
HGB_1_197_079,HGB_1_197_081
HGB_1_197_080,HGB_1_197_079
HGB_1_197_081,HGB_1_197_079
HGB_1_197_082,HGB_1_197_083
HGB_1_197_083,HGB_1_197_082
HGB_1_197_083,HGB_1_197_084
HGB_1_197_084,HGB_1_197_083
HGB_1_197_087,HGB_1_197_088
HGB_1_197_088,HGB_1_197_087
HGB_1_197_088,HGB_1_197_089
HGB_1_197_089,HGB_1_197_088
HGB_1_197_090,HGB_1_197_091
HGB_1_197_091,HGB_1_197_090
HGB_1_197_091,HGB_1_197_092
HGB_1_197_092,HGB_1_197_091
HGB_1_199_020,HGB_1_199_021
HGB_1_199_021,HGB_1_199_020
HGB_1_199_021,HGB_1_199_023
HGB_1_199_022,HGB_1_199_023
HGB_1_199_022,HGB_1_199_024
HGB_1_199_023,HGB_1_199_021
HGB_1_199_023,HGB_1_199_022
HGB_1_199_024,HGB_1_199_022
HGB_1_201_012,HGB_1_201_013
HGB_1_201_013,HGB_1_201_012
HGB_1_203_017,HGB_1_203_019
HGB_1_203_019,HGB_1_203_017
HGB_1_204_015,HGB_1_204_016
HGB_1_204_015,HGB_1_204_017
HGB_1_204_016,HGB_1_204_015
HGB_1_204_017,HGB_1_204_015
HGB_1_204_030,HGB_1_204_031
HGB_1_204_031,HGB_1_204_033
HGB_1_204_033,HGB_1_204_030
HGB_1_204_039,HGB_1_204_040
HGB_1_204_039,HGB_1_204_041
HGB_1_204_040,HGB_1_204_039
HGB_1_204_041,HGB_1_204_039
HGB_1_214_013,HGB_1_101_022
HGB_1_214_015,HGB_1_214_014
HGB_1_214_015,HGB_1_214_016
HGB_1_214_024,HGB_1_214_025
HGB_1_214_025,HGB_1_214_024
HGB_1_214_025,HGB_1_214_026
HGB_1_214_026,HGB_1_214_025
HGB_1_214_034,HGB_1_214_033
HGB_1_214_036,HGB_1_214_033
HGB_1_214_038,HGB_1_214_037
HGB_1_214_038,HGB_1_214_039
HGB_1_214_043,HGB_1_214_042
HGB_1_214_043,HGB_1_214_044
HGB_1_214_043,HGB_1_214_045
HGB_1_214_047,HGB_1_214_048
HGB_1_214_051,HGB_1_214_052
HGB_1_214_052,HGB_1_214_051
HGB_1_214_052,HGB_1_214_053
HGB_1_214_053,HGB_1_214_052
HGB_1_214_063,HGB_1_214_065
HGB_1_214_064,HGB_1_214_063
HGB_1_214_064,HGB_1_214_067
HGB_1_214_065,HGB_1_214_063
HGB_1_214_065,HGB_1_214_067
HGB_1_214_067,HGB_1_214_065
HGB_1_214_069,HGB_1_214_070
HGB_1_214_070,HGB_1_214_069
HGB_1_214_070,HGB_1_214_071
HGB_1_214_071,HGB_1_214_070
HGB_1_214_072,HGB_1_214_073
HGB_1_214_073,HGB_1_214_074
HGB_1_214_074,HGB_1_214_073
HGB_1_214_074,HGB_1_214_076
HGB_1_214_075,HGB_1_214_073
HGB_1_214_076,HGB_1_214_074
HGB_1_215_054,HGB_1_215_055
HGB_1_215_055,HGB_1_215_054
HGB_1_215_055,HGB_1_215_056
HGB_1_215_056,HGB_1_215_055
HGB_1_215_085,HGB_1_215_086
HGB_1_216_010,HGB_1_216_011
HGB_1_216_012,HGB_1_216_011
HGB_1_216_022,HGB_1_216_023
HGB_1_216_023,HGB_1_216_022
HGB_1_216_023,HGB_1_216_024
HGB_1_216_024,HGB_1_216_025
HGB_1_216_025,HGB_1_216_023
HGB_1_216_025,HGB_1_216_027
HGB_1_216_027,HGB_1_216_025
HGB_1_216_037,HGB_1_216_036
HGB_1_217_006,HGB_1_137_055
HGB_1_217_007,HGB_1_137_055
HGB_1_217_009,HGB_1_217_010
HGB_1_217_010,HGB_1_217_009
HGB_1_217_012,HGB_1_217_014
HGB_1_217_014,HGB_1_217_012
HGB_1_218_008,HGB_1_218_009
HGB_1_218_009,HGB_1_218_008
HGB_1_218_009,HGB_1_218_010
HGB_1_218_010,HGB_1_218_009
HGB_1_219_006,HGB_1_219_007
HGB_1_219_007,HGB_1_219_006
HGB_1_222_009,HGB_1_222_008
HGB_1_222_010,HGB_1_222_011
HGB_1_222_011,HGB_1_222_010
HGB_1_223_015,HGB_1_223_016
HGB_1_223_015,HGB_1_223_017
HGB_1_223_016,HGB_1_223_015
HGB_1_223_017,HGB_1_223_015
HGB_1_223_027,HGB_1_223_028
HGB_1_223_027,HGB_1_223_029
HGB_1_223_028,HGB_1_223_027
HGB_1_223_029,HGB_1_223_027
HGB_1_224_008,HGB_1_224_010
HGB_1_224_010,HGB_1_224_008
HGB_1_224_010,HGB_1_224_011
HGB_1_224_011,HGB_1_224_010
HGB_1_225_018,HGB_1_225_020
HGB_1_225_022,HGB_1_225_020
HGB_1_225_022,HGB_1_225_024
HGB_1_225_022,HGB_1_225_025
HGB_1_225_023,HGB_1_225_022
HGB_1_225_023,HGB_1_225_030
HGB_1_225_024,HGB_1_225_022
HGB_1_225_025,HGB_1_225_022
HGB_1_225_025,HGB_1_225_023
HGB_1_225_029,HGB_1_225_030
HGB_1_225_029,HGB_1_225_031
HGB_1_225_030,HGB_1_225_023
HGB_1_225_030,HGB_1_225_029
HGB_1_225_031,HGB_1_225_029
HGB_1_225_032,HGB_1_225_031
HGB_1_225_042,HGB_1_225_043
HGB_1_225_042,HGB_1_225_044
HGB_1_225_043,HGB_1_225_042
HGB_1_225_044,HGB_1_225_042
HGB_1_225_060,HGB_1_159_069
HGB_1_225_066,HGB_1_225_069
HGB_1_227_012,HGB_1_160_026
HGB_1_227_018,HGB_1_227_019
HGB_1_227_019,HGB_1_227_018
HGB_1_227_019,HGB_1_227_020
HGB_1_227_020,HGB_1_227_019
HGB_1_227_023,HGB_1_227_024
HGB_1_227_023,HGB_1_227_025
HGB_1_227_023,HGB_1_227_026
HGB_1_227_025,HGB_1_227_024
HGB_1_227_026,HGB_1_227_024
HGB_1_227_028,HGB_1_227_027
HGB_1_227_028,HGB_1_227_029
HGB_1_227_028,HGB_1_227_031
HGB_1_227_028,HGB_1_227_032
HGB_1_227_031,HGB_1_227_033
HGB_1_227_032,HGB_1_227_028
HGB_1_227_032,HGB_1_227_029
HGB_1_227_033,HGB_1_227_027
HGB_1_227_033,HGB_1_227_029
HGB_1_227_035,HGB_1_227_036
HGB_1_227_036,HGB_1_227_035
HGB_1_227_036,HGB_1_227_037
HGB_1_227_037,HGB_1_227_036
HGB_1_227_043,HGB_1_227_042
HGB_1_227_043,HGB_1_227_044
HGB_1_227_044,HGB_1_227_043
HGB_1_227_044,HGB_1_227_045
HGB_1_227_044,HGB_1_227_046
HGB_1_227_045,HGB_1_227_044
HGB_1_227_045,HGB_1_227_047
HGB_1_227_045,HGB_1_227_048
HGB_1_227_046,HGB_1_227_044
HGB_1_227_047,HGB_1_227_045
HGB_1_227_048,HGB_1_227_045
HGB_1_227_059,HGB_1_145_022
HGB_1_227_059,HGB_1_227_058
HGB_1_227_059,HGB_1_227_061
HGB_1_227_061,HGB_1_227_060
HGB_1_227_067,HGB_1_227_068
HGB_1_227_068,HGB_1_227_067
HGB_1_227_068,HGB_1_227_069
HGB_1_227_069,HGB_1_227_068
HGB_1_227_073,HGB_1_227_074
HGB_1_227_075,HGB_1_227_074
HGB_1_227_075,HGB_1_227_076
HGB_1_227_076,HGB_1_227_075
HGB_1_227_076,HGB_1_227_077
HGB_1_227_077,HGB_1_227_076
HGB_1_229_011,HGB_1_229_010
HGB_1_229_011,HGB_1_229_012
HGB_1_229_020,HGB_1_229_021
HGB_1_229_020,HGB_1_229_022
HGB_1_229_020,HGB_1_229_023
HGB_1_229_020,HGB_1_229_025
HGB_1_229_021,HGB_1_229_020
HGB_1_229_023,HGB_1_229_020
HGB_1_229_025,HGB_1_229_024
HGB_1_229_043,HGB_1_229_041
HGB_1_229_044,HGB_1_229_041
HGB_1_197_026,HGB_1_189_009
HGB_1_197_028,HGB_1_189_009
HGB_1_116_027,HGB_1_116_025
HGB_1_002_040,HGB_1_002_043
HGB_1_002_040,HGB_1_002_042
HGB_1_010_095,HGB_1_010_094
HGB_1_098_027,HGB_1_098_028
HGB_1_098_029,HGB_1_098_028
HGB_1_098_028,HGB_1_098_027
HGB_1_098_028,HGB_1_098_029
HGB_1_103_043,HGB_1_103_044
HGB_1_103_045,HGB_1_103_044
HGB_1_103_047,HGB_1_103_044
HGB_1_104_041,HGB_1_104_040
HGB_1_117_030,HGB_1_117_031
HGB_1_137_035,HGB_1_194_072
HGB_1_137_037,HGB_1_194_072
HGB_1_217_016,HGB_1_148_016
HGB_1_159_088,HGB_1_159_087
HGB_1_159_089,HGB_1_159_087
HGB_1_145_017,HGB_1_178_011
HGB_1_203_022,HGB_1_203_021
HGB_1_203_023,HGB_1_203_021
HGB_1_214_082,HGB_1_214_083
HGB_1_223_026,HGB_1_223_025
HGB_1_223_027,HGB_1_223_025
HGB_1_227_023,HGB_1_227_022